cast_row_id,movie_id,person_id,actor_name,character_name,cast_order
4173,330,31028,Richard Schiff,Eddie Carr,9
4174,50619,37917,Kristen Stewart,Bella Swan,0
4175,50619,11288,Robert Pattinson,Edward Cullen,1
4176,50619,84214,Taylor Lautner,Jacob Black,2
4177,50619,21029,Billy Burke,Charlie Swan,3
4178,50619,56857,Peter Facinelli,Dr. Carlisle Cullen,4
4179,50619,3968,Michael Sheen,Aro,5
4180,50619,53755,Elizabeth Reaser,Esme Cullen,6
4181,50619,34502,Kellan Lutz,Emmett Cullen,7
4182,50619,59252,Nikki Reed,Rosalie Hale,8
4183,50619,84215,Jackson Rathbone,Jasper Hale,9
4184,106,1100,Arnold Schwarzenegger,"Major Alan ""Dutch"" Schaefer",0
4185,106,1101,Carl Weathers,Al Dillon,1
4186,106,1109,Kevin Peter Hall,The Predator / Helicopter Pilot,2
4187,106,1102,Elpidia Carrillo,Anna Gonsalves,3
4188,106,1103,Bill Duke,Mac Eliot,4
4189,106,1104,Jesse Ventura,Blain Cooper,5
4190,106,1105,Sonny Landham,Billy Sole,6
4191,106,1106,Richard Chaves,"Jorge ""Poncho"" Ramirez",7
4192,106,1107,R.G. Armstrong,Major General Homer Phillips,8
4193,106,1108,Shane Black,Rick Hawkins,9
4194,24021,37917,Kristen Stewart,Bella Swan,0
4195,24021,11288,Robert Pattinson,Edward Cullen,1
4196,24021,84214,Taylor Lautner,Jacob Black,2
4197,24021,18997,Bryce Dallas Howard,Victoria,3
4198,24021,501,Dakota Fanning,Jane,4
4199,24021,21029,Billy Burke,Charlie Swan,5
4200,24021,56857,Peter Facinelli,Dr. Carlisle Cullen,6
4201,24021,53755,Elizabeth Reaser,Esme Cullen,7
4202,24021,84215,Jackson Rathbone,Jasper Hale,8
4203,24021,34502,Kellan Lutz,Emmett Cullen,9
4204,259693,21657,Vera Farmiga,Lorraine Warren,0
4205,259693,17178,Patrick Wilson,Ed Warren,1
4206,259693,1330999,Madison Wolfe,Janet Hodgson,2
4207,259693,1518,Frances O'Connor,Peggy Hodgson,3
4208,259693,1554519,Lauren Esposito,Margaret Hodgson,4
4209,259693,1554515,Benjamin Haigh,Billy Hodgson,5
4210,259693,1554514,Patrick McAuley,Johnny Hodgson,6
4211,259693,1186840,Sterling Jerins,Judy Warren,7
4212,259693,87287,Bonnie Aarons,Demon Nun,8
4213,259693,16358,Simon McBurney,Maurice Grosse,9
4214,8373,10959,Shia LaBeouf,Sam Witwicky,0
4215,8373,19537,Megan Fox,Mikaela Banes,1
4216,8373,19540,Peter Cullen,Optimus Prime (voice),2
4217,8373,1331,Hugo Weaving,Megatron (voice),3
4218,8373,19384,Tony Todd,Fallen (voice),4
4219,8373,19536,Josh Duhamel,Major Lennox,5
4220,8373,8169,Tyrese Gibson,USAF Chief Master Sergeant Epps,6
4221,8373,1241,John Turturro,Simmons,7
4222,8373,72985,Ramón Rodríguez,Leo Spitz,8
4223,8373,14721,Kevin Dunn,Ron Witwicky,9
4224,47971,12835,Vin Diesel,Xander Cage,0
4225,47971,1341,Donnie Yen,Xiang,1
4226,47971,1246972,Ruby Rose,Adele Wolff,2
4227,47971,53975,Deepika Padukone,Serena Unger,3
4228,47971,3051,Toni Collette,Jane Marke,4
4229,47971,2231,Samuel L. Jackson,Agent Augustus Gibbons,5
4230,47971,9778,Ice Cube,Darius Stone / xXx,6
4231,47971,3075,Rory McCann,Tennyson Torch,7
4232,47971,19961,Nina Dobrev,Rebecca 'Becky' Clearidge,8
4233,47971,57207,Tony Jaa,Talon,9
4234,76492,77948,Selena Gomez,Mavis Dracula (voice),0
4235,76492,19292,Adam Sandler,Count Dracula (voice),1
4236,76492,62861,Andy Samberg,Jonathan Loughran (voice),2
4237,76492,32895,Kevin James,Frankenstein (voice),3
4238,76492,53122,Fran Drescher,Eunice (voice),4
4239,76492,884,Steve Buscemi,Wayne (voice),5
4240,76492,28640,Molly Shannon,Wanda (voice),6
4241,76492,60950,David Spade,Griffin (voice),7
4242,76492,458843,Cee Lo Green,Murray the Mummy (voice),8
4243,76492,16165,Jon Lovitz,Quasimodo Wilson (voice),9
4244,524434,97576,Gemma Chan,Sersi,0
4245,524434,512991,Richard Madden,Ikaris,1
4246,524434,11701,Angelina Jolie,Thena,2
4247,524434,3136,Salma Hayek Pinault,Ajak,3
4248,524434,466505,Kumail Nanjiani,Kingo,4
4249,524434,1791619,Lia McHugh,Sprite,5
4250,524434,226366,Brian Tyree Henry,Phastos,6
4251,524434,2287101,Lauren Ridloff,Makkari,7
4252,524434,1290466,Barry Keoghan,Druig,8
4253,524434,1024395,Don Lee,Gilgamesh,9
4254,45612,131,Jake Gyllenhaal,Colter Stevens,0
4255,45612,11705,Michelle Monaghan,Christina Warren,1
4256,45612,21657,Vera Farmiga,Colleen Goodwin,2
4257,45612,2954,Jeffrey Wright,Dr. Rutledge,3
4258,45612,83874,Michael Arden,Derek Frost,4
4259,45612,59214,Cas Anvar,Hazmi,5
4260,45612,82417,Russell Peters,Max Denoff,6
4261,45612,522169,Brent Skagford,George Troxel,7
4262,45612,572609,Craig Thomas,Gold Watch Executive,8
4263,45612,179421,Gordon Masten,Conductor,9
4264,63,62,Bruce Willis,James Cole,0
4265,63,289,Madeleine Stowe,Dr. Kathryn Railly,1
4266,63,287,Brad Pitt,Jeffrey Goines,2
4267,63,290,Christopher Plummer,Dr. Goines,3
4268,63,52,David Morse,Dr. Peters,4
4269,63,288,Jon Seda,Jose,5
4270,63,22227,Christopher Meloni,Lt. Halperin,6
4271,63,1318900,Joey Perillo,Detective Franki,7
4272,63,64908,LisaGay Hamilton,Teddy,8
4273,63,11154,Matt Ross,Bee,9
4274,353081,500,Tom Cruise,Ethan Hunt,0
4275,353081,73968,Henry Cavill,August Walker,1
4276,353081,10182,Ving Rhames,Luther Stickell,2
4277,353081,11108,Simon Pegg,Benji Dunn,3
4278,353081,933238,Rebecca Ferguson,Ilsa Faust,4
4279,353081,16702,Sean Harris,Solomon Lane,5
4280,353081,9780,Angela Bassett,Erika Sloane,6
4281,353081,556356,Vanessa Kirby,The White Widow,7
4282,353081,11705,Michelle Monaghan,Julia,8
4283,353081,8210,Wes Bentley,Erik,9
4284,28,8349,Martin Sheen,Captain Benjamin Willard,0
4285,28,3084,Marlon Brando,Colonel Walter Kurtz,1
4286,28,8351,Frederic Forrest,Jay 'Chef' Hicks,2
4287,28,8354,Albert Hall,Chief Phillips,3
4288,28,2975,Laurence Fishburne,Tyrone 'Clean' Miller,4
4289,28,8350,Sam Bottoms,Lance B. Johnson,5
4290,28,3087,Robert Duvall,Lieutenant Colonel Bill Kilgore,6
4291,28,3173,G.D. Spradlin,General Corman,7
4292,28,3,Harrison Ford,Colonel,8
4293,28,8346,Jerry Ziesmer,"Jerry, Civilian",9
4294,275,3910,Frances McDormand,Marge Gunderson,0
4295,275,3905,William H. Macy,Jerry Lundegaard,1
4296,275,884,Steve Buscemi,Carl Showalter,2
4297,275,53,Peter Stormare,Gaear Grimsrud,3
4298,275,3907,Harve Presnell,Wade Gustafson,4
4299,275,3911,John Carroll Lynch,Norm Gunderson,5
4300,275,3906,Kristin Rudrüd,Jean Lundegaard,6
4301,275,155861,Bruce Bohne,Lou,7
4302,275,4024,Steve Reevis,Shep Proudfoot,8
4303,275,4025,Steve Park,Mike Yanagita,9
4304,14836,501,Dakota Fanning,Coraline Jones (voice),0
4305,14836,10742,Teri Hatcher,Mel Jones / Other Mother (voice),1
4306,14836,12094,Jennifer Saunders,Miss April Spink / Other Spink (voice),2
4307,14836,5539,Dawn French,Miss Miriam Forcible / Other Forcible (voice),3
4308,14836,65827,Keith David,The Cat (voice),4
4309,14836,77344,John Hodgman,Charlie Jones / Other Father (voice),5
4310,14836,55426,Robert Bailey Jr.,Wyborne 'Wybie' Lovat (voice),6
4311,14836,6972,Ian McShane,Mr. Sergei Alexander Bobinsky / Other Bobinsky (voice),7
4312,14836,2011351,Aankha Neal,Sweet Ghost Girl (voice),8
4313,14836,2011353,George Selick,Ghost Boy (voice),9
4314,450465,5530,James McAvoy,Patricia / Dennis / Hedwig / The Beast / Barry / Heinrich / Jade / Ian / Mary Reynolds / Norma / Jalin / Kat / B.T. / Kevin Wendell Crumb / Mr. Pritchard / Felida / Luke / Goddard / Samuel / Polly,0
4315,450465,62,Bruce Willis,David Dunn / The Overseer,1
4316,450465,2231,Samuel L. Jackson,Elijah Price / Mr. Glass,2
4317,450465,34490,Sarah Paulson,Dr. Ellie Staple,3
4318,450465,1397778,Anya Taylor-Joy,Casey Cooke,4
4319,450465,4012,Spencer Treat Clark,Joseph Dunn,5
4320,450465,33689,Charlayne Woodard,Mrs. Price,6
4321,450465,7002,Luke Kirby,Pierce,7
4322,450465,1216908,Adam David Thompson,Daryl,8
4323,450465,11614,M. Night Shyamalan,"Jai, Security Guard",9
4324,152532,10297,Matthew McConaughey,Ron Woodroof,0
4325,152532,9278,Jennifer Garner,Eve,1
4326,152532,7499,Jared Leto,Rayon,2
4327,152532,81681,Denis O'Hare,Dr. Sevard,3
4328,152532,18324,Steve Zahn,Tucker,4
4329,152532,21710,Michael O'Neill,Richard Barkley,5
4330,152532,424,Dallas Roberts,David Wayne,6
4331,152532,2171,Griffin Dunne,Dr. Vass,7
4332,152532,114000,Kevin Rankin,T.J.,8
4333,152532,230995,Donna DuPlantier,Nurse Frazin,9
4334,50014,54693,Emma Stone,Skeeter Phelan,0
4335,50014,19492,Viola Davis,Aibileen Clark,1
4336,50014,18997,Bryce Dallas Howard,Hilly Holbrook,2
4337,50014,6944,Octavia Spencer,Minny Jackson,3
4338,50014,83002,Jessica Chastain,Celia Foote,4
4339,50014,999605,Ahna O'Reilly,Elizabeth Leefolt,5
4340,50014,19,Allison Janney,Charlotte Phelan,6
4341,50014,221098,Anna Camp,Jolene French,7
4342,50014,4804041,Eleanor Henry,Mae Mobley,8
4343,50014,4804042,Emma Henry,Mae Mobley,9
4344,464052,90633,Gal Gadot,Diana Prince,0
4345,464052,62064,Chris Pine,Steve Trevor,1
4346,464052,41091,Kristen Wiig,Barbara Minerva,2
4347,464052,1253360,Pedro Pascal,Maxwell Lord,3
4348,464052,32,Robin Wright,Antiope,4
4349,464052,935,Connie Nielsen,Hippolyta,5
4350,464052,1829985,Lilly Aspell,Young Diana,6
4351,464052,2960,Amr Waked,Emir Said Bin Abydos,7
4352,464052,159386,Kristoffer Polaha,Handsome Man,8
4353,464052,1546282,Natasha Rothwell,Carol (Co-Worker),9
4354,359724,1892,Matt Damon,Carroll Shelby,0
4355,359724,3894,Christian Bale,Ken Miles,1
4356,359724,19498,Jon Bernthal,Lee Iacocca,2
4357,359724,147056,Caitríona Balfe,Mollie Miles,3
4358,359724,6164,Josh Lucas,Leo Beebe,4
4359,359724,1590759,Noah Jupe,Peter Miles,5
4360,359724,72638,Tracy Letts,Henry Ford II,6
4361,359724,41527,Remo Girone,Enzo Ferrari,7
4362,359724,1472,Ray McKinnon,Phil Remington,8
4363,359724,30710,JJ Feild,Roy Lunn,9
4364,128,622,Yoji Matsuda,Ashitaka (voice),0
4365,128,20330,Yuriko Ishida,San / Kaya (voice),1
4366,128,20331,Yuko Tanaka,Eboshi Gozen (voice),2
4367,128,20332,Kaoru Kobayashi,Jikobo (voice),3
4368,128,20333,Masahiko Nishimura,Kouroku (voice),4
4369,128,20334,Tsunehiko Kamijô,Gonza (voice),5
4370,128,20338,Akihiro Miwa,Mrs. Moro (voice),6
4371,128,20339,Mitsuko Mori,Mrs. Hii (voice),7
4372,128,20340,Hisaya Morishige,Chief of Affairs (voice),8
4373,128,613,Sumi Shimamoto,Toki (voice),9
4374,217,3,Harrison Ford,Indiana Jones,0
4375,217,112,Cate Blanchett,Irina Spalko,1
4376,217,650,Karen Allen,Marion Ravenwood,2
4377,217,10959,Shia LaBeouf,Mutt Williams,3
4378,217,5538,Ray Winstone,George 'Mac' McHale,4
4379,217,5049,John Hurt,Professor Harold Oxley,5
4380,217,388,Jim Broadbent,Dean Charles Stanforth,6
4381,217,52761,Igor Jijikine,Antonin Dovchenko,7
4382,217,173269,Dimitri Diatchenko,Russian Suit,8
4383,217,109667,Ilia Volok,Russian Suit,9
4384,254128,18918,Dwayne Johnson,Ray Gaines,0
4385,254128,109513,Alexandra Daddario,Blake Gaines,1
4386,254128,17832,Carla Gugino,Emma Gaines,2
4387,254128,65524,Ioan Gruffudd,Daniel Riddick,3
4388,254128,128645,Archie Panjabi,Serena Johnson,4
4389,254128,13242,Paul Giamatti,Dr. Lawrence Hayes,5
4390,254128,1190654,Hugo Johnstone-Burt,Ben Taylor,6
4391,254128,1050248,Art Parkinson,Ollie Taylor,7
4392,254128,10884,Will Yun Lee,Dr Kim Park,8
4393,254128,12207,Kylie Minogue,Susan Riddick,9
4394,391713,36592,Saoirse Ronan,Lady Bird McPherson,0
4395,391713,12133,Laurie Metcalf,Marion McPherson,1
4396,391713,72638,Tracy Letts,Larry McPherson,2
4397,391713,1105079,Lucas Hedges,Danny O'Neill,3
4398,391713,1190668,Timothée Chalamet,Kyle Sheible,4
4399,391713,1496393,Beanie Feldstein,Julie Steffans,5
4400,391713,2207,Lois Smith,Sister Sarah Joan,6
4401,391713,196179,Stephen McKinley Henderson,Father Leviatch,7
4402,391713,1121786,Odeya Rush,Jenna Walton,8
4403,391713,1231115,Jordan Rodrigues,Miguel McPherson,9
4404,315162,3131,Antonio Banderas,Puss in Boots (voice),0
4405,315162,3136,Salma Hayek Pinault,Kitty Softpaws (voice),1
4406,315162,210172,Harvey Guillén,Perrito (voice),2
4407,315162,52583,Wagner Moura,Wolf (voice),3
4408,315162,1373737,Florence Pugh,Goldilocks (voice),4
4409,315162,39187,Olivia Colman,Mama Bear (voice),5
4410,315162,5538,Ray Winstone,Papa Bear (voice),6
4411,315162,1346535,Samson Kayo,Baby Bear (voice),7
4412,315162,933558,John Mulaney,Jack Horner (voice),8
4413,315162,1180099,Da'Vine Joy Randolph,Mama Luna (voice),9
4414,87101,1223786,Emilia Clarke,Sarah Connor,0
4415,87101,224181,Jai Courtney,Kyle Reese,1
4416,87101,1100,Arnold Schwarzenegger,Guardian / The Terminator,2
4417,87101,76512,Jason Clarke,John Connor,3
4418,87101,136532,Matt Smith,Alex / Skynet,4
4419,87101,18999,J.K. Simmons,O'Brien,5
4420,87101,25002,Lee Byung-hun,Cop / T-1000,6
4421,87101,1030512,Dayo Okeniyi,Danny Dyson,7
4422,87101,24047,Courtney B. Vance,Miles Dyson,8
4423,87101,55596,Michael Gladis,Lieutenant Matias,9
4424,114,1204,Julia Roberts,Vivian Ward,0
4425,114,1205,Richard Gere,Edward Lewis,1
4426,114,1208,Ralph Bellamy,James Morse,2
4427,114,1206,Jason Alexander,Philip Stuckey,3
4428,114,1212,Laura San Giacomo,Kit De Luca,4
4429,114,1210,Héctor Elizondo,The Hotel Manager,5
4430,114,747,Alex Hyde-White,David Morse,6
4431,114,1219,Amy Yasbeck,Elizabeth Stuckey,7
4432,114,1209,Elinor Donahue,Bridget,8
4433,114,1220,Judith Baldwin,Susan,9
4434,68734,880,Ben Affleck,Tony Mendez,0
4435,68734,17419,Bryan Cranston,Jack O'Donnell,1
4436,68734,1903,Alan Arkin,Lester Siegel,2
4437,68734,1230,John Goodman,John Chambers,3
4438,68734,8536,Victor Garber,Ken Taylor,4
4439,68734,15455,Tate Donovan,Bob Anders,5
4440,68734,20387,Clea DuVall,Cora Lijek,6
4441,68734,59233,Scoot McNairy,Joe Stafford,7
4442,68734,51792,Rory Cochrane,Lee Schatz,8
4443,68734,61510,Christopher Denham,Mark Lijek,9
4444,533535,10859,Ryan Reynolds,Wade Wilson / Deadpool / Nicepool,0
4445,533535,6968,Hugh Jackman,Logan / Wolverine,1
4446,533535,2324569,Emma Corrin,Cassandra Nova,2
4447,533535,15576,Matthew Macfadyen,Mr. Paradox,3
4448,533535,1464650,Dafne Keen,Laura / X-23,4
4449,533535,15277,Jon Favreau,Happy Hogan,5
4450,533535,54882,Morena Baccarin,Vanessa,6
4451,533535,1091324,Rob Delaney,Peter,7
4452,533535,122750,Leslie Uggams,Blind Al,8
4453,533535,9278,Jennifer Garner,Elektra,9
4454,38356,10959,Shia LaBeouf,Sam Witwicky,0
4455,38356,236048,Rosie Huntington-Whiteley,Carly,1
4456,38356,19540,Peter Cullen,Optimus Prime (voice),2
4457,38356,1749,Leonard Nimoy,Sentinel Prime (voice),3
4458,38356,1241,John Turturro,Simmons,4
4459,38356,3910,Frances McDormand,Mearing,5
4460,38356,19536,Josh Duhamel,Lennox,6
4461,38356,8169,Tyrese Gibson,Epps,7
4462,38356,18352,Patrick Dempsey,Dylan,8
4463,38356,1331,Hugo Weaving,Megatron (voice),9
4464,4951,1810,Heath Ledger,Patrick Verona,0
4465,4951,12041,Julia Stiles,Katarina Stratford,1
4466,4951,24045,Joseph Gordon-Levitt,Cameron James,2
4467,4951,40978,Larisa Oleynik,Bianca Stratford,3
4468,4951,38582,David Krumholtz,Michael Eckman,4
4469,4951,40979,Andrew Keegan,Joey Donner,5
4470,4951,40980,Susan May Pratt,Mandella,6
4471,4951,17773,Gabrielle Union,Chastity,7
4472,4951,1211,Larry Miller,Walter Stratford,8
4473,4951,15028,Daryl Mitchell,Mr. Morgan,9
4474,508943,1277188,Jacob Tremblay,Luca Paguro (voice),0
4475,508943,1774679,Jack Dylan Grazer,Alberto Scorfano (voice),1
4476,508943,2990400,Emma Berman,Giulia Marcovaldo (voice),2
4477,508943,1874693,Saverio Raimondo,Ercole Visconti (voice),3
4478,508943,52792,Maya Rudolph,Daniela Paguro (voice),4
4479,508943,2990412,Marco Barricelli,Massimo Marcovaldo (voice),5
4480,508943,84407,Jim Gaffigan,Lorenzo Paguro (voice),6
4481,508943,21198,Peter Sohn,Ciccio (voice),7
4482,508943,3129608,Lorenzo Crisci,Guido (voice),8
4483,508943,7543,Marina Massironi,Signora Marsigliese (voice),9
4484,137,1532,Bill Murray,Phil Connors,0
4485,137,1533,Andie MacDowell,Rita Hanson,1
4486,137,1534,Chris Elliott,Larry,2
4487,137,537,Stephen Tobolowsky,Ned Ryerson,3
4488,137,1535,Brian Doyle-Murray,Buster Green,4
4489,137,1536,Marita Geraghty,Nancy Taylor,5
4490,137,1537,Angela Paton,Mme Lancaster,6
4491,137,1538,Rick Ducommun,Gus,7
4492,137,1539,Rick Overton,Ralph,8
4493,137,1540,Robin Duke,Doris the Waitress,9
4494,435,6065,Dennis Quaid,Jack Hall,0
4495,435,131,Jake Gyllenhaal,Sam Hall,1
4496,435,65,Ian Holm,Terry Rapson,2
4497,435,4730,Emmy Rossum,Laura Chapman,3
4498,435,6068,Sela Ward,Dr. Lucy Hall,4
4499,435,6066,Dash Mihok,Jason Evans,5
4500,435,6074,Kenneth Welsh,Vice President Becker,6
4501,435,6067,Jay O. Sanders,Frank Harris,7
4502,435,6069,Austin Nichols,J.D.,8
4503,435,64457,Perry King,President Blake,9
4504,8355,15757,Ray Romano,Manny (voice),0
4505,8355,5723,John Leguizamo,Sid (voice),1
4506,8355,5724,Denis Leary,Diego (voice),2
4507,8355,11108,Simon Pegg,Buck (voice),3
4508,8355,57599,Seann William Scott,Crash (voice),4
4509,8355,15760,Josh Peck,Eddie (voice),5
4510,8355,15758,Queen Latifah,Ellie (voice),6
4511,8355,19278,Bill Hader,Gazelle (voice),7
4512,8355,41091,Kristen Wiig,Pudgy Beaver Mom (voice),8
4513,8355,5713,Chris Wedge,Scrat (voice),9
4514,51497,12835,Vin Diesel,Dominic Toretto,0
4515,51497,8167,Paul Walker,Brian O'Conner,1
4516,51497,22123,Jordana Brewster,Mia Toretto,2
4517,51497,8169,Tyrese Gibson,Roman Pearce,3
4518,51497,8171,Ludacris,Tej Parker,4
4519,51497,31841,Matt Schulze,Vince,5
4520,51497,61697,Sung Kang,Han Lue,6
4521,51497,90633,Gal Gadot,Gisele Yashar,7
4522,51497,96321,Tego Calderon,Leo,8
4523,51497,90634,Don Omar,Santos,9
4524,187,62,Bruce Willis,Hartigan,0
4525,187,56731,Jessica Alba,Nancy,1
4526,187,2296,Clive Owen,Dwight,2
4527,187,2295,Mickey Rourke,Marv,3
4528,187,585,Rutger Hauer,Cardinal Roark,4
4529,187,1121,Benicio del Toro,Jackie Boy,5
4530,187,6279,Alexis Bledel,Becky,6
4531,187,147,Michael Madsen,Bob,7
4532,187,6280,Powers Boothe,Senator Roark,8
4533,187,6408,Nick Stahl,Roark Jr. / Yellow Bastard,9
4534,8392,55662,Noriko Hidaka,Satsuki Kusakabe (voice),0
4535,8392,55664,Chika Sakamoto,Mei Kusakabe (voice),1
4536,8392,55663,Hitoshi Takagi,Totoro (voice),2
4537,8392,55665,Shigesato Itoi,Tatsuo Kusakabe (voice),3
4538,8392,613,Sumi Shimamoto,Yasuko Kusakabe (voice),4
4539,8392,55666,Tanie Kitabayashi,Granny (voice),5
4540,8392,1011400,Toshiyuki Amagasa,Kanta Ogaki (voice),6
4541,8392,552603,Yuko Maruyama,Kanta's Mother (voice),7
4542,8392,553286,Masashi Hirose,Kanta's Father (voice),8
4543,8392,552681,Reiko Suzuki,Kanta's Aunt (voice),9
4544,158015,569,Ethan Hawke,James Sandin,0
4545,158015,17286,Lena Headey,Mary Sandin,1
4546,158015,81083,Max Burkholder,Charlie Sandin,2
4547,158015,131781,Adelaide Kane,Zoey Sandin,3
4548,158015,56679,Edwin Hodge,Bloody Stranger,4
4549,158015,55899,Rhys Wakefield,Polite Leader,5
4550,158015,458286,Tony Oller,Henry,6
4551,158015,33432,Arija Bareikis,Mrs. Grace Ferrin,7
4552,158015,305993,Tom Yi,Mr. Cali,8
4553,158015,15824,Chris Mulkey,Mr. Halverson,9
4554,569094,587506,Shameik Moore,Miles Morales (voice),0
4555,569094,130640,Hailee Steinfeld,Gwen Stacy (voice),1
4556,569094,226366,Brian Tyree Henry,Jeff Morales (voice),2
4557,569094,141610,Luna Lauren Vélez,Rio Morales (voice),3
4558,569094,543505,Jake Johnson,Peter B. Parker (voice),4
4559,569094,25072,Oscar Isaac,Miguel O'Hara (voice),5
4560,569094,17881,Jason Schwartzman,Spot (voice),6
4561,569094,1455336,Issa Rae,Jessica Drew (voice),7
4562,569094,206919,Daniel Kaluuya,Hobie Brown (voice),8
4563,569094,1109702,Karan Soni,Pavitr Prabhakar (voice),9
4564,402900,18277,Sandra Bullock,Debbie Ocean,0
4565,402900,112,Cate Blanchett,Lou,1
4566,402900,1813,Anne Hathaway,Daphne Kluger,2
4567,402900,125167,Mindy Kaling,Amita,3
4568,402900,34490,Sarah Paulson,Tammy,4
4569,402900,1625558,Awkwafina,Constance,5
4570,402900,131519,Rihanna,Nine Ball,6
4571,402900,1283,Helena Bonham Carter,Rose Weil,7
4572,402900,30315,Richard Armitage,Claude Becker,8
4573,402900,55466,James Corden,John Frazier,9
4574,314365,103,Mark Ruffalo,Michael Rezendes,0
4575,314365,2232,Michael Keaton,Walter 'Robby' Robinson,1
4576,314365,53714,Rachel McAdams,Sacha Pfeiffer,2
4577,314365,23626,Liev Schreiber,Marty Baron,3
4578,314365,21134,John Slattery,"Ben Bradlee, Jr.",4
4579,314365,175829,Brian d'Arcy James,Matt Carroll,5
4580,314365,2283,Stanley Tucci,Mitchell Garabedian,6
4581,314365,1217270,Elena Wohl,Barbara,7
4582,314365,1616703,Gene Amoroso,Steve Kurkjian,8
4583,314365,60091,Doug Murray,Peter Canellos,9
4584,91314,13240,Mark Wahlberg,Cade Yeager,0
4585,91314,19540,Peter Cullen,Optimus Prime (voice),1
4586,91314,2283,Stanley Tucci,Joshua Joyce,2
4587,91314,7090,Kelsey Grammer,Harold Attinger,3
4588,91314,61186,Nicola Peltz,Tessa Yeager,4
4589,91314,1007683,Jack Reynor,Shane Dyson,5
4590,91314,15831,Frank Welker,Galvatron (voice),6
4591,91314,3971,Sophia Myles,Darcy Tirrel,7
4592,91314,109432,Li Bingbing,Su Yueming,8
4593,91314,39389,Titus Welliver,James Savoy,9
4594,4348,116,Keira Knightley,Elizabeth Bennet,0
4595,4348,15576,Matthew Macfadyen,Mr. Darcy,1
4596,4348,4154,Brenda Blethyn,Mrs. Bennet,2
4597,4348,10882,Rosamund Pike,Jane Bennet,3
4598,4348,36662,Carey Mulligan,Kitty Bennet,4
4599,4348,20089,Jena Malone,Lydia Bennet,5
4600,4348,66441,Talulah Riley,Mary Bennet,6
4601,4348,55636,Donald Sutherland,Mr. Bennet,7
4602,4348,36665,Simon Woods,Mr. Bingley,8
4603,4348,5309,Judi Dench,Lady Catherine de Bourgh,9
4604,594,31,Tom Hanks,Viktor Navorski,0
4605,594,1922,Catherine Zeta-Jones,Amelia Warren,1
4606,594,2283,Stanley Tucci,Frank Dixon,2
4607,594,8687,Chi McBride,Mulroy,3
4608,594,8688,Diego Luna,Enrique Cruz,4
4609,594,8689,Barry Shabaka Henley,Thurman,5
