movie_id,title,original_language,release_date,runtime,budget,revenue,popularity,vote_average,vote_count,status,overview
9533,Red Dragon,en,2002-10-02,124,78000000.0,209196298.0,3.2384,7.046,4783,Released,"Former FBI Agent Will Graham, who was once almost killed by the savage Hannibal 'The Cannibal' Lecter, now has no choice but to face him again, as it seems Lecter is the only one who can help Graham track down a new serial killer."
823464,Godzilla x Kong: The New Empire,en,2024-03-27,115,150000000.0,571750016.0,20.3914,7.047,4782,Released,"Following their explosive showdown, Godzilla and Kong must reunite against a colossal undiscovered threat hidden within our world, challenging their very existence – and our own."
391,A Fistful of Dollars,it,1964-09-12,99,200000.0,14500000.0,9.77,7.821,4781,Released,"The Man With No Name enters the Mexican village of San Miguel in the midst of a power struggle among the three Rojo brothers and sheriff John Baxter. When a regiment of Mexican soldiers bearing gold intended to pay for new weapons is waylaid by the Rojo brothers, the stranger inserts himself into the middle of the long-simmering battle, selling false information to both sides for his own benefit."
45317,The Fighter,en,2010-12-10,116,25000000.0,129190869.0,8.5157,7.379,4777,Released,"Boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded by half-brother Dicky, a boxer-turned-trainer who rebounded in life after nearly being KO'd by drugs and crime."
9522,Wedding Crashers,en,2005-07-13,119,40000000.0,288500000.0,9.9853,6.502,4775,Released,"John and his buddy Jeremy are emotional criminals who know how to use a woman's hopes and dreams for their own carnal gain. Their modus operandi: crashing weddings. Normally, they meet guests who want to toast the romantic day with a random hook-up. But when John meets Claire, he discovers what true love – and heartache – feels like."
76,Before Sunrise,en,1995-01-27,101,2500000.0,5987386.0,17.8666,7.968,4773,Released,"An unexpected meeting on a train leads two travelers to spend an evening wandering through Vienna. As the night unfolds, they share stories and conversations about life and love, exploring new ideas while a quiet intimacy grows between them, knowing it may be their only night together."
840,Close Encounters of the Third Kind,en,1977-12-14,137,20000000.0,306889114.0,11.1092,7.4,4771,Released,"After an encounter with UFOs, an electricity linesman feels undeniably drawn to an isolated area in the wilderness where something spectacular is about to happen."
109418,Grown Ups 2,en,2013-07-11,101,80000000.0,247022278.0,16.092,6.187,4766,Released,"Lenny has relocated his family back to the small town where he and his friends grew up. This time around, the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises—the last day of school."
4347,Atonement,en,2007-02-27,123,30000000.0,131016624.0,11.4982,7.633,4766,Released,A young girl irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.
133805,Carrie,en,2013-10-16,101,30000000.0,84790678.0,7.7393,6.05,4765,Released,"An awkward, telekinetic teenage girl is the object of relentless bullying at school and an oppressively religious mother at home."
1907,The Beach,en,2000-02-03,119,40000000.0,144056873.0,7.5012,6.483,4758,Released,"Twenty-something Richard travels to Thailand and finds himself in possession of a strange map. Rumours state that it leads to a solitary beach paradise, a tropical bliss - excited and intrigued, he sets out to find it."
581,Dances with Wolves,en,1990-11-09,181,22000000.0,424208848.0,11.8738,7.844,4757,Released,"Wounded Civil War soldier John Dunbar tries to commit suicide—and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe."
136797,Need for Speed,en,2014-03-12,132,66000000.0,203277636.0,8.5065,6.44,4756,Released,"The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles."
71552,American Reunion,en,2012-04-04,114,50000000.0,234989584.0,8.4678,6.314,4756,Released,"The characters we met a little more than a decade ago return to East Great Falls for their high school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t, and that time and distance can’t break the bonds of friendship."
400155,Hotel Transylvania 3: Summer Vacation,en,2018-06-28,97,80000000.0,528600000.0,13.0671,6.847,4754,Released,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer."
508965,Klaus,en,2019-11-08,97,0.0,0.0,8.1791,8.22,4747,Released,"A selfish postman and a reclusive toymaker form an unlikely friendship, delivering joy to a cold, dark town that desperately needs it."
1903,Vanilla Sky,en,2001-12-14,136,68000000.0,203388341.0,10.2997,6.827,4742,Released,"David Aames has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia, his face is horribly disfigured in a car accident. That's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred."
985939,Fall,en,2022-08-11,107,3000000.0,17363261.0,25.6347,7.145,4740,Released,"For best friends Becky and Hunter, life is all about conquering fears and pushing limits. But after they climb 2,000 feet to the top of a remote, abandoned radio tower, they find themselves stranded with no way down. Now Becky and Hunter's expert climbing skills will be put to the ultimate test as they desperately fight to survive the elements, a lack of supplies, and vertigo-inducing heights."
10515,Castle in the Sky,ja,1986-08-02,125,3000000.0,5228752.0,9.5153,8.0,4735,Released,A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle.
945961,Alien: Romulus,en,2024-08-13,119,80000000.0,350865342.0,27.1944,7.165,4730,Released,"While scavenging the deep ends of a derelict space station, a group of young space colonizers come face to face with the most terrifying life form in the universe."
55721,Bridesmaids,en,2011-05-13,125,32500000.0,288383523.0,8.808,6.511,4725,Released,"Annie's life is a mess. But when she finds out her lifetime best friend is engaged, she simply must serve as Lillian's maid of honor. Though lovelorn and broke, Annie bluffs her way through the expensive and bizarre rituals. With one chance to get it perfect, she’ll show Lillian and her bridesmaids just how far you’ll go for someone you love."
302401,Snowden,en,2016-09-15,135,40000000.0,37357216.0,6.3155,7.113,4715,Released,CIA employee Edward Snowden leaks thousands of classified documents to the press.
9732,The Lion King II: Simba's Pride,en,1998-10-24,81,0.0,0.0,12.7374,6.944,4714,Released,"The circle of life continues for Simba, now fully grown and in his rightful place as the king of Pride Rock. Simba and Nala have given birth to a daughter, Kiara who's as rebellious as her father was. But Kiara drives her parents to distraction when she catches the eye of Kovu, the son of the evil lioness, Zira. Will Kovu steal Kiara's heart?"
34851,Predators,en,2010-07-07,107,40000000.0,127233108.0,12.0074,6.305,4711,Released,A group of cold-blooded killers find themselves trapped on an alien planet to be hunted by extraterrestrial Predators.
10137,Stuart Little,en,1999-12-17,84,133000000.0,300135367.0,9.199,6.08,4708,Released,"When the Littles adopt Stuart, the mouse, George is initially unwelcoming to his new brother, and the family cat, Snowbell, is even less enthusiastic. Stuart resolves to face these difficulties with as much pluck and courage as he can muster."
11423,Memories of Murder,ko,2003-04-25,131,2800000.0,26000000.0,15.1591,8.059,4705,Released,"A sadistic serial rapist and murderer of young women terrorizes a small province in 1980s South Korea. To prevent further crimes, three increasingly desperate detectives with conflicting methods race against time to unravel the violent mind of the killer in a futile effort to solve the case."
399035,The Commuter,en,2018-01-11,104,30000000.0,119942387.0,8.0756,6.368,4703,Released,"A businessman, on his daily commute home, gets unwittingly caught up in a criminal conspiracy that threatens not only his life but the lives of those around him."
9800,Philadelphia,en,1993-12-22,126,26000000.0,206678440.0,7.2858,7.709,4699,Released,"Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops, their courage overcomes the prejudice and corruption of their powerful adversaries."
11886,Robin Hood,en,1973-11-08,83,5000000.0,33000000.0,9.7614,7.311,4694,Released,"With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men."
5175,Rush Hour 2,en,2001-08-03,90,90000000.0,347325802.0,13.6691,6.775,4686,Released,"It's vacation time for Carter as he finds himself alongside Lee in Hong Kong wishing for more excitement. While Carter wants to party and meet the ladies, Lee is out to track down a Triad gang lord who may be responsible for killing two men at the American Embassy. Things get complicated as the pair stumble onto a counterfeiting plot. The boys are soon up to their necks in fist fights and life-threatening situations. A trip back to the U.S. may provide the answers about the bombing, the counterfeiting, and the true allegiance of sexy customs agent Isabella."
